Date,GLD,IWM,QQQ,SPY,TLT
2012-09-17,-0.008149063622843289,-0.004630043128401429,0.00042762645210991934,-0.0033960085482999114,0.012003537460883562
2012-09-18,0.007746522133214695,-0.003255702576665742,0.0008543379183310051,-0.0008173644417870385,0.005011763501622468
2012-09-19,0.00011649354949172519,-0.0017497738206392333,0.0018498208702708574,0.0005452457231076568,0.0065653812786985455
2012-09-20,-0.0015721687657199723,-0.0044404804645327145,-0.0009940075233346723,6.845559122714562e-05,0.002477211628494125
2012-09-21,0.0028576747517099488,0.003638809754162642,0.00028520756346073206,-0.0004180699869410498,0.0011528425428768418
2012-09-24,-0.005291949445103139,-0.0032644864188371425,-0.005844600592355809,-0.0015081285404938694,0.007816657503413094
2012-09-25,-0.0016369410950092256,-0.014371541495199258,-0.014052647867212942,-0.0106417573683536,0.009877000571159256
2012-09-26,-0.005621635473730624,-0.0063343732791018015,-0.00814405731383594,-0.005621366159052066,0.010750878703670974
2012-09-27,0.014898997795603108,0.010824968208843266,0.013783161099958141,0.009421371855728333,-0.0071174531278638264
2012-09-28,-0.0026110999060248163,-0.007139326022943426,-0.008244433922259709,-0.004632254433261984,0.0005637430304923363
2012-10-01,0.0023270341375569714,0.0033564056695847277,-0.0014581073674124756,0.0026393640892121706,0.003710589852800039
2012-10-02,-0.0011027174532514117,0.0019104436353931664,0.0029209724523759917,0.0010392061164588018,-0.0013659768101732528
2012-10-03,0.0018012640766977839,-0.0028615026223662854,0.006407348802750068,0.004083247542125967,0.0003224852562331293
2012-10-04,0.006960135274945767,0.006815095665301252,0.0034730042562853836,0.007168094677261205,-0.012471349438201274
2012-10-05,-0.005702468116373205,-0.0011876475579712942,-0.00533488288795958,6.842334746459677e-05,-0.012954772716730734
2012-10-08,-0.0033020048751752906,-0.006300913447504275,-0.009133749495276677,-0.003421589910597378,0.008420022184094433
2012-10-09,-0.006160985410008202,-0.011725346367857159,-0.0159473011663136,-0.009887234204605577,-0.0018013459647144847
2012-10-10,-0.0008772977978495078,-0.0015739031851853547,-0.005054845496189286,-0.006379999663285951,0.007052641230219203
2012-10-11,0.0028097108207538746,0.0036373431543987866,-0.0031381997036407094,0.000557873106437734,0.0069209134968941655
2012-10-12,-0.007354714637855864,-0.008094380511939225,-0.00044935948015245586,-0.0032781703878858037,0.0025066645932860787
2012-10-15,-0.010055224506803517,0.00657738883391823,0.007348157624694984,0.008328014148081486,-0.002258574837360472
2012-10-16,0.006355758993983995,0.00738135859929101,0.01414321177436606,0.010132947694311056,-0.013824582120030127
2012-10-17,0.000708270089035512,0.009009197036614847,-0.0005868698873572331,0.00453517370514378,-0.009263782621048544
2012-10-18,-0.004423734987025862,-0.00547646691696968,-0.011604046670056212,-0.002599433670663509,-0.006123231440681054
2012-10-19,-0.010782582723043554,-0.020229647194517364,-0.023926303099406132,-0.016664203364927244,0.01357015002321904
2012-10-22,0.003653354530106512,-0.00024484500133314935,0.005176508650798883,0.00013959554766485027,-0.006407072600267294
2012-10-23,-0.012829747772893363,-0.005010046328504436,-0.00954255265225512,-0.013876309646352003,0.014302629905529773
2012-10-24,-0.0034455182897020764,-0.0027021564403890697,-0.003517313134855704,-0.0028284953776566146,-0.009861938496393607
2012-10-25,0.007036295388904268,0.004064384857217274,0.0,0.0029075573014356593,-0.005103827568316732
2012-10-26,-0.0005421731981886113,-0.004783565208824059,0.002915739879324919,-0.0005653740455114908,0.014727684517955808
2012-10-31,0.005424029379860196,0.006038804275719567,-0.006120856705428834,0.0,0.005870897339632863
2012-11-01,-0.0045555025984209685,0.010535537253447469,0.014164894067135725,0.010470258405268718,-0.008187204459687791
2012-11-02,-0.020894809825163896,-0.01575946668037076,-0.010627326422724903,-0.008891679204612202,-0.0007353365131398393
2012-11-05,0.0038744747870573804,0.006651108831864816,0.006598266287727972,0.002048674716305099,0.00564296556917987
2012-11-06,0.018807862553296584,0.007463431644776586,0.001829480626470481,0.007825167373157527,-0.009434001223622479
2012-11-07,0.0011425281895340866,-0.024289962881956395,-0.023585172533495236,-0.02266403210446466,0.018145501616033233
2012-11-08,0.009009549825869767,-0.014064825650354051,-0.015739577241334457,-0.01202400405419879,0.01483887919995519
2012-11-09,-0.0010119540650425085,0.0021463547743330036,0.0042752023108558745,0.0008689922421882823,0.0011122480261589462
2012-11-12,-0.0022048049089982147,-0.002897658838346473,-0.00015793628483729005,0.0007964923222667508,0.0016671187264485354
2012-11-13,-0.0020901215354142133,-0.005685388286608251,-0.006937692380473037,-0.003471713784104158,0.0033281744745556896
2012-11-14,0.00023933743071213875,-0.01855117486959701,-0.01174975663564426,-0.013498522100797938,0.000947716138069099
2012-11-15,-0.006282176951012075,-0.0051788018679584935,-0.0033740326247585495,-0.001692110803396818,-0.0019726599778140397
2012-11-16,-0.0012643233169258306,0.008328957906519552,0.004352944734937081,0.004937642525486119,-0.0008691700860629092
2012-11-19,0.011996564840836887,0.021166592385150507,0.023755934936270595,0.02023868395921191,-0.005618871790522895
2012-11-20,-0.0028593300857844284,0.001769603815013232,0.0003136030972192838,0.0004314025168250524,-0.01002706627863903
2012-11-21,0.0010155813941403746,0.005298744906642172,0.002037580112864479,0.0018680532695414254,-0.0005630826220406338
2012-11-23,0.012234441881278757,0.009914847439514984,0.015172793327957956,0.013625255047764462,-0.0009648352985133224
2012-11-26,-0.0010613049579774048,0.0032309012530085113,0.004314215383480757,-0.002122523061206971,0.004750210391807119
2012-11-27,-0.004249459912872733,-0.0012382796420584707,-0.003375081052630846,-0.0051043871701240695,0.0039260013580082465
2012-11-28,-0.012803055990465051,0.008433652021454519,0.008620328933603982,0.008052359482873861,-0.0014364220906352143
2012-11-29,0.003782585484718659,0.011437686748217324,0.005952860856476283,0.004665363591007887,0.00015965934274397853
2012-11-30,-0.00675911995172096,-0.0019457097211263985,-0.0016691411013983748,0.00021119692073812146,-0.00271731529180097
2012-12-03,0.000481793613877457,-0.001096553813095813,-0.001975387963714881,-0.0049244124625774655,0.0009237069963317079
2012-12-04,-0.010293184034235181,0.0012196936419821558,-0.0006094802984598635,-0.0014140831693915112,0.005775408858296638
2012-12-05,-0.0018246141290523266,-0.0012182078016718112,-0.011122879803805441,0.0017700221227290314,-0.0004781262815783949
2012-12-06,0.00231540881134662,0.0015855018779153962,0.00647109259037304,0.0033923292832531704,0.0021539740416705033
2012-12-07,0.004012180316774305,0.0007307906574445244,-0.005970434018165549,0.0030285409111534545,-0.009235759369921714
2012-12-10,0.0038750264922358113,0.004380545696907712,0.0029264640021231525,0.00042106199394997823,0.004420125325989677
2012-12-11,-0.0009047596653337653,0.010540284936846556,0.013052955281588341,0.00680831133269133,-0.007601430479947879
2012-12-12,0.0007244816202742754,-0.0056348473636481655,-0.0021222173835245828,0.00048801278051624486,-0.011610445184565665
2012-12-13,-0.008445491459192933,-0.006390015343275768,-0.007899638148036736,-0.006131519047553491,0.0007345672280290039
2012-12-14,-0.0014600610908572786,-0.0006067939060980798,-0.009492709589088766,-0.0037161665996029436,0.007498651821113755
2012-12-17,0.001888731794135401,0.01408490685244046,0.013294050142555136,0.011752589822656034,-0.014966981674397473
2012-12-18,-0.014351742734815875,0.013649328496300628,0.015255126547297548,0.011128778062971856,-0.010184768799451738
2012-12-19,-0.002406215358110364,0.002227600345438674,-0.0043576567924794585,-0.007429279758556007,0.0033189434315008537
2012-12-20,-0.012122003118760882,0.004993053618261856,0.0,0.005752157333323904,0.0001654160588406839
2012-12-21,0.003756377133691924,-0.004140508009139121,-0.010516856518430262,-0.009076691567049933,0.010915208467330961
2012-12-24,0.0018087275171267958,-0.004869566596039321,-0.0019934111828411316,-0.0030817036830772526,-0.0017991913693142791
2012-12-26,0.0009961627877814738,-0.007161557291812448,-0.008760050158204247,-0.004215526524483759,0.003597181734943833
2012-12-27,0.002363508432004169,-0.0007214624675252468,-0.0015503587873411107,-0.0013399181610735944,0.0033550376186091135
2012-12-28,-0.0038471727592938043,-0.007098309415329074,-0.009627308409791424,-0.010808170157636465,0.005709209624519929
2012-12-31,0.009218955078005298,0.021689329930665524,0.021166448693554107,0.016996409216987196,-0.01727363906697621
2013-01-02,0.007097851290946089,0.029411610558397916,0.03178215501611814,0.02563008219289542,-0.013368517036731475
2013-01-03,-0.012073305404241008,-0.002304268127577669,-0.005207859312534979,-0.0022592565556635025,-0.013549295914056514
2013-01-04,-0.004714606211065564,0.007390750621450115,-0.003290977591941302,0.004391573420049033,0.003900201472858189
2013-01-07,-0.006295249004336423,-0.0037828601863476585,0.00030012123494560505,-0.002732862584701401,0.0004222425029467569
2013-01-08,0.007087781062064646,-0.0006904988028864079,-0.0019508085314458024,-0.0028770362688294027,0.006585183826845142
2013-01-09,-0.0004359246792099425,0.004836104540689945,0.0037585191236584325,0.0025420506713338398,-0.0009230623473123201
2013-01-10,0.00928400637657445,0.002291754530519441,0.005990730961602964,0.007949427373250995,-0.002770481135828673
2013-01-11,-0.0056797023904903154,-0.0014862962250756784,0.0013399097066890686,-6.789134094531413e-05,0.008923298431618987
2013-01-14,0.002980229323326755,0.0005722729521002723,-0.0044600310921310005,-0.0006798665118967762,-0.0027531579496347103
2013-01-15,0.006314252289550515,0.004348417479451472,-0.0049285147332739365,0.0006803290448313959,0.004601594634995321
